,filename,year,month,day,hour,minute,lng,lat,alt,camera,width,height,frames,fps,time,mean_brightness,class,datetime
4663,M20241101_005849_MasLaRoca_NE,2024,58,1,0,58,2.19,41.56,570.0,NE,720.0,576.0,68.0,25.0,0.28,41.0,meteor,
4664,M20241101_032021_MasLaRoca_NE,2024,20,1,3,20,2.19,41.56,570.0,NE,720.0,576.0,104.0,25.0,1.72,57.4,meteor,
4665,M20241101_033306_MasLaRoca_NE,2024,33,1,3,33,2.19,41.56,570.0,NE,720.0,576.0,66.0,25.0,0.2,55.5,meteor,
4666,M20241101_033920_MasLaRoca_NE,2024,39,1,3,39,2.19,41.56,570.0,NE,720.0,576.0,62.0,25.0,0.04,48.0,meteor,
4667,M20241031_224511_MasLaRoca_NE,2024,45,31,22,45,2.19,41.56,570.0,NE,720.0,576.0,63.0,25.0,0.08,45.333333333333336,meteor,
4668,M20241101_032541_MasLaRoca_NE,2024,25,1,3,25,2.19,41.56,570.0,NE,720.0,576.0,62.0,25.0,0.04,37.0,meteor,
4669,M20241101_045358_MasLaRoca_NE,2024,53,1,4,53,2.19,41.56,570.0,NE,720.0,576.0,72.0,25.0,0.44,135.41666666666666,meteor,
4670,M20241031_230303_MasLaRoca_NE,2024,3,31,23,3,2.19,41.56,570.0,NE,720.0,576.0,75.0,25.0,0.56,73.33333333333333,meteor,2024-03-31 23:03:00
4671,M20241031_233852_MasLaRoca_NE,2024,38,31,23,38,2.19,41.56,570.0,NE,720.0,576.0,63.0,25.0,0.08,41.66666666666666,meteor,
4672,M20241031_233110_MasLaRoca_NE,2024,31,31,23,31,2.19,41.56,570.0,NE,720.0,576.0,62.0,25.0,0.04,50.5,meteor,
4673,M20241101_025137_MasLaRoca_NE,2024,51,1,2,51,2.19,41.56,570.0,NE,720.0,576.0,66.0,25.0,0.2,84.33333333333333,meteor,
4674,M20241101_051051_MasLaRoca_NE,2024,10,1,5,10,2.19,41.56,570.0,NE,720.0,576.0,64.0,25.0,0.12,119.0,meteor,2024-10-01 05:10:00
4675,M20241024_005620_MasLaRoca_NE,2024,56,24,0,56,2.19,41.56,570.0,NE,720.0,576.0,70.0,25.0,0.36,159.41666666666666,meteor,
4676,M20241023_235753_MasLaRoca_NE,2024,57,23,23,57,2.19,41.56,570.0,NE,720.0,576.0,65.0,25.0,0.16,51.2,meteor,
4677,M20241024_000724_MasLaRoca_NE,2024,7,24,0,7,2.19,41.56,570.0,NE,720.0,576.0,63.0,25.0,0.08,43.0,meteor,2024-07-24 00:07:00
4678,M20241021_024002_MasLaRoca_NE,2024,40,21,2,40,2.19,41.56,570.0,NE,720.0,576.0,64.0,25.0,0.12,77.25,meteor,
4679,M20241021_025703_MasLaRoca_NE,2024,57,21,2,57,2.19,41.56,570.0,NE,720.0,576.0,69.0,25.0,0.32,56.66666666666666,meteor,
4680,M20241020_183536_MasLaRoca_NE,2024,35,20,18,35,2.19,41.56,570.0,NE,720.0,576.0,115.0,25.0,2.16,47.98,meteor,
4681,M20241021_022942_MasLaRoca_NE,2024,29,21,2,29,2.19,41.56,570.0,NE,720.0,576.0,67.0,25.0,0.24,150.0,meteor,
4682,M20241020_191542_MasLaRoca_NE,2024,15,20,19,15,2.19,41.56,570.0,NE,720.0,576.0,71.0,25.0,0.4,89.0909090909091,meteor,
4683,M20241021_023316_MasLaRoca_NE,2024,33,21,2,33,2.19,41.56,570.0,NE,720.0,576.0,63.0,25.0,0.08,47.333333333333336,meteor,
4684,M20241020_211833_MasLaRoca_NE,2024,18,20,21,18,2.19,41.56,570.0,NE,720.0,576.0,65.0,25.0,0.16,51.75,meteor,
4685,M20241021_012315_MasLaRoca_NE,2024,23,21,1,23,2.19,41.56,570.0,NE,720.0,576.0,71.0,25.0,0.4,135.27272727272728,meteor,
4686,M20241021_025331_MasLaRoca_NE,2024,53,21,2,53,2.19,41.56,570.0,NE,720.0,576.0,65.0,25.0,0.16,86.6,meteor,
4687,M20241021_031932_MasLaRoca_NE,2024,19,21,3,19,2.19,41.56,570.0,NE,720.0,576.0,64.0,25.0,0.12,59.5,meteor,
4688,M20241021_003226_MasLaRoca_NE,2024,32,21,0,32,2.19,41.56,570.0,NE,720.0,576.0,80.0,25.0,0.76,49.66666666666666,meteor,
4689,M20241021_020838_MasLaRoca_NE,2024,8,21,2,8,2.19,41.56,570.0,NE,720.0,576.0,68.0,25.0,0.28,156.5,meteor,2024-08-21 02:08:00
4690,M20241021_034701_MasLaRoca_NE,2024,47,21,3,47,2.19,41.56,570.0,NE,720.0,576.0,66.0,25.0,0.2,65.66666666666667,meteor,
4691,M20241021_042043_MasLaRoca_NE,2024,20,21,4,20,2.19,41.56,570.0,NE,720.0,576.0,69.0,25.0,0.32,120.0909090909091,meteor,
4692,M20241026_033203_MasLaRoca_NE,2024,32,26,3,32,2.19,41.56,570.0,NE,720.0,576.0,63.0,25.0,0.08,58.333333333333336,meteor,
4693,M20241013_010657_MasLaRoca_NE,2024,6,13,1,6,2.19,41.56,570.0,NE,720.0,576.0,78.0,25.0,0.68,40.36363636363637,meteor,2024-06-13 01:06:00
4694,M20241013_014925_MasLaRoca_NE,2024,49,13,1,49,2.19,41.56,570.0,NE,720.0,576.0,72.0,25.0,0.44,147.08333333333334,meteor,
4695,M20241013_015204_MasLaRoca_NE,2024,52,13,1,52,2.19,41.56,570.0,NE,720.0,576.0,68.0,25.0,0.28,51.625,meteor,
4696,M20241013_005602_MasLaRoca_NE,2024,56,13,0,56,2.19,41.56,570.0,NE,720.0,576.0,70.0,25.0,0.36,46.9,meteor,
4697,M20241013_013248_MasLaRoca_NE,2024,32,13,1,32,2.19,41.56,570.0,NE,720.0,576.0,68.0,25.0,0.28,90.0,meteor,
4698,M20241012_183710_MasLaRoca_NE,2024,37,12,18,37,2.19,41.56,570.0,NE,720.0,576.0,64.0,25.0,0.12,47.0,meteor,
4699,M20241013_012159_MasLaRoca_NE,2024,21,13,1,21,2.19,41.56,570.0,NE,720.0,576.0,68.0,25.0,0.28,74.5,meteor,
4700,M20241013_014421_MasLaRoca_NE,2024,44,13,1,44,2.19,41.56,570.0,NE,720.0,576.0,64.0,25.0,0.12,48.5,meteor,
4701,M20241013_022215_MasLaRoca_NE,2024,22,13,2,22,2.19,41.56,570.0,NE,720.0,576.0,64.0,25.0,0.12,51.5,meteor,
4702,M20241018_021839_MasLaRoca_NE,2024,18,18,2,18,2.19,41.56,570.0,NE,720.0,576.0,62.0,25.0,0.04,50.5,meteor,
4703,M20241018_013348_MasLaRoca_NE,2024,33,18,1,33,2.19,41.56,570.0,NE,720.0,576.0,63.0,25.0,0.08,57.0,meteor,
4704,M20241018_012754_MasLaRoca_NE,2024,27,18,1,27,2.19,41.56,570.0,NE,720.0,576.0,121.0,25.0,2.4,58.25,meteor,
4705,M20241005_211149_MasLaRoca_NE,2024,11,5,21,11,2.19,41.56,570.0,NE,720.0,576.0,66.0,25.0,0.2,92.83333333333331,meteor,2024-11-05 21:11:00
4706,M20241020_051447_MasLaRoca_NE,2024,14,20,5,14,2.19,41.56,570.0,NE,720.0,576.0,62.0,25.0,0.04,75.5,meteor,
4707,M20241020_033324_MasLaRoca_NE,2024,33,20,3,33,2.19,41.56,570.0,NE,720.0,576.0,67.0,25.0,0.24,139.14285714285714,meteor,
4708,M20241020_040807_MasLaRoca_NE,2024,8,20,4,8,2.19,41.56,570.0,NE,720.0,576.0,62.0,25.0,0.04,45.0,meteor,2024-08-20 04:08:00
4709,M20241020_042633_MasLaRoca_NE,2024,26,20,4,26,2.19,41.56,570.0,NE,720.0,576.0,64.0,25.0,0.12,61.0,meteor,
4710,M20241020_015655_MasLaRoca_NE,2024,56,20,1,56,2.19,41.56,570.0,NE,720.0,576.0,77.0,25.0,0.64,182.52631578947367,meteor,
4711,M20241020_023817_MasLaRoca_NE,2024,38,20,2,38,2.19,41.56,570.0,NE,720.0,576.0,62.0,25.0,0.04,54.0,meteor,
4712,M20241020_045755_MasLaRoca_NE,2024,57,20,4,57,2.19,41.56,570.0,NE,720.0,576.0,65.0,25.0,0.16,83.4,meteor,
4713,M20241020_050057_MasLaRoca_NE,2024,0,20,5,0,2.19,41.56,570.0,NE,720.0,576.0,66.0,25.0,0.2,56.0,meteor,
4714,M20241020_025045_MasLaRoca_NE,2024,50,20,2,50,2.19,41.56,570.0,NE,720.0,576.0,64.0,25.0,0.12,48.5,meteor,
4715,M20241020_042953_MasLaRoca_NE,2024,29,20,4,29,2.19,41.56,570.0,NE,720.0,576.0,66.0,25.0,0.2,70.0,meteor,
4716,M20241020_043624_MasLaRoca_NE,2024,36,20,4,36,2.19,41.56,570.0,NE,720.0,576.0,65.0,25.0,0.16,65.2,meteor,
4717,M20241019_185348_MasLaRoca_NE,2024,53,19,18,53,2.19,41.56,570.0,NE,720.0,576.0,98.0,25.0,1.48,132.52173913043478,meteor,
4718,M20241020_045540_MasLaRoca_NE,2024,55,20,4,55,2.19,41.56,570.0,NE,720.0,576.0,111.0,25.0,2.0,62.0,meteor,
4719,M20241014_002220_MasLaRoca_NE,2024,22,14,0,22,2.19,41.56,570.0,NE,720.0,576.0,65.0,25.0,0.16,51.2,meteor,
4720,M20241013_193304_MasLaRoca_NE,2024,33,13,19,33,2.19,41.56,570.0,NE,720.0,576.0,64.0,25.0,0.12,47.25,meteor,
4721,M20241013_220024_MasLaRoca_NE,2024,0,13,22,0,2.19,41.56,570.0,NE,720.0,576.0,75.0,25.0,0.56,52.76923076923077,meteor,
4722,M20241013_230000_MasLaRoca_NE,2024,0,13,23,0,2.19,41.56,570.0,NE,720.0,576.0,74.0,25.0,0.52,53.85714285714285,meteor,
4723,M20241016_215134_MasLaRoca_NE,2024,51,16,21,51,2.19,41.56,570.0,NE,720.0,576.0,69.0,25.0,0.32,41.0,meteor,
4724,M20241017_011218_MasLaRoca_NE,2024,12,17,1,12,2.19,41.56,570.0,NE,720.0,576.0,74.0,25.0,0.52,57.0,meteor,2024-12-17 01:12:00
4725,M20241017_014735_MasLaRoca_NE,2024,47,17,1,47,2.19,41.56,570.0,NE,720.0,576.0,69.0,25.0,0.32,121.22222222222224,meteor,
4726,M20241016_204142_MasLaRoca_NE,2024,41,16,20,41,2.19,41.56,570.0,NE,720.0,576.0,71.0,25.0,0.4,76.63636363636364,meteor,
4727,M20241016_234528_MasLaRoca_NE,2024,45,16,23,45,2.19,41.56,570.0,NE,720.0,576.0,63.0,25.0,0.08,58.66666666666666,meteor,
4728,M20241017_023451_MasLaRoca_NE,2024,34,17,2,34,2.19,41.56,570.0,NE,720.0,576.0,67.0,25.0,0.24,95.57142857142856,meteor,
4729,M20241018_183224_MasLaRoca_NE,2024,32,18,18,32,2.19,41.56,570.0,NE,720.0,576.0,69.0,25.0,0.32,66.55555555555556,meteor,
4730,M20241018_222621_MasLaRoca_NE,2024,26,18,22,26,2.19,41.56,570.0,NE,720.0,576.0,105.0,25.0,1.76,64.42857142857143,meteor,
4731,M20241018_202150_MasLaRoca_NE,2024,21,18,20,21,2.19,41.56,570.0,NE,720.0,576.0,80.0,25.0,0.76,64.58823529411765,meteor,
4732,M20241018_220134_MasLaRoca_NE,2024,1,18,22,1,2.19,41.56,570.0,NE,720.0,576.0,73.0,25.0,0.48,55.18181818181818,meteor,2024-01-18 22:01:00
4733,M20241001_195023_MasLaRoca_NE,2024,50,1,19,50,2.19,41.56,570.0,NE,720.0,576.0,79.0,25.0,0.72,46.6875,meteor,
4734,M20241021_231433_MasLaRoca_NE,2024,14,21,23,14,2.19,41.56,570.0,NE,720.0,576.0,64.0,25.0,0.12,43.75,meteor,
4735,M20241021_234123_MasLaRoca_NE,2024,41,21,23,41,2.19,41.56,570.0,NE,720.0,576.0,63.0,25.0,0.08,61.0,meteor,
4736,M20241022_025914_MasLaRoca_NE,2024,59,22,2,59,2.19,41.56,570.0,NE,720.0,576.0,63.0,25.0,0.08,82.33333333333333,meteor,
4737,M20241022_031421_MasLaRoca_NE,2024,14,22,3,14,2.19,41.56,570.0,NE,720.0,576.0,64.0,25.0,0.12,66.2,meteor,
4738,M20241021_182049_MasLaRoca_NE,2024,20,21,18,20,2.19,41.56,570.0,NE,720.0,576.0,66.0,25.0,0.2,47.833333333333336,meteor,
4739,M20241022_014111_MasLaRoca_NE,2024,41,22,1,41,2.19,41.56,570.0,NE,720.0,576.0,62.0,25.0,0.04,44.5,meteor,
4740,M20241022_043309_MasLaRoca_NE,2024,33,22,4,33,2.19,41.56,570.0,NE,720.0,576.0,66.0,25.0,0.2,50.0,meteor,
4741,M20241022_023411_MasLaRoca_NE,2024,34,22,2,34,2.19,41.56,570.0,NE,720.0,576.0,63.0,25.0,0.08,50.333333333333336,meteor,
4742,M20241022_032036_MasLaRoca_NE,2024,20,22,3,20,2.19,41.56,570.0,NE,720.0,576.0,66.0,25.0,0.2,80.83333333333333,meteor,
4743,M20241022_042320_MasLaRoca_NE,2024,23,22,4,23,2.19,41.56,570.0,NE,720.0,576.0,63.0,25.0,0.08,62.66666666666666,meteor,
4744,M20241021_195042_MasLaRoca_NE,2024,50,21,19,50,2.19,41.56,570.0,NE,720.0,576.0,69.0,25.0,0.32,49.66666666666666,meteor,
4745,M20241022_003005_MasLaRoca_NE,2024,30,22,0,30,2.19,41.56,570.0,NE,720.0,576.0,65.0,25.0,0.16,60.8,meteor,
4746,M20241022_005421_MasLaRoca_NE,2024,54,22,0,54,2.19,41.56,570.0,NE,720.0,576.0,85.0,25.0,0.96,68.88,meteor,
4747,M20241022_043317_MasLaRoca_NE,2024,33,22,4,33,2.19,41.56,570.0,NE,720.0,576.0,65.0,25.0,0.16,48.8,meteor,
4748,M20241022_044119_MasLaRoca_NE,2024,41,22,4,41,2.19,41.56,570.0,NE,720.0,576.0,62.0,25.0,0.04,105.5,meteor,
4749,M20241021_181313_MasLaRoca_NE,2024,13,21,18,13,2.19,41.56,570.0,NE,720.0,576.0,84.0,25.0,0.92,53.21739130434783,meteor,
4750,M20241022_015206_MasLaRoca_NE,2024,52,22,1,52,2.19,41.56,570.0,NE,720.0,576.0,66.0,25.0,0.2,80.83333333333333,meteor,
4751,M20241022_043328_MasLaRoca_NE,2024,33,22,4,33,2.19,41.56,570.0,NE,720.0,576.0,63.0,25.0,0.08,65.33333333333333,meteor,
4752,M20241022_043907_MasLaRoca_NE,2024,39,22,4,39,2.19,41.56,570.0,NE,720.0,576.0,66.0,25.0,0.2,89.66666666666667,meteor,
4753,M20241022_031353_MasLaRoca_NE,2024,13,22,3,13,2.19,41.56,570.0,NE,720.0,576.0,63.0,25.0,0.08,72.66666666666667,meteor,
4754,M20241022_034725_MasLaRoca_NE,2024,47,22,3,47,2.19,41.56,570.0,NE,720.0,576.0,67.0,25.0,0.24,95.85714285714286,meteor,
4755,M20241025_012312_MasLaRoca_NE,2024,23,25,1,23,2.19,41.56,570.0,NE,720.0,576.0,64.0,25.0,0.12,59.75,meteor,
4756,M20241024_231627_MasLaRoca_NE,2024,16,24,23,16,2.19,41.56,570.0,NE,720.0,576.0,67.0,25.0,0.24,48.285714285714285,meteor,
4757,M20241024_230010_MasLaRoca_NE,2024,0,24,23,0,2.19,41.56,570.0,NE,720.0,576.0,82.0,25.0,0.84,50.9,meteor,
4758,M20241121_232822_MasLaRoca_NE,2024,28,21,23,28,2.19,41.56,570.0,NE,720.0,576.0,68.0,25.0,0.28,62.5,meteor,
4759,M20241121_230859_MasLaRoca_NE,2024,8,21,23,8,2.19,41.56,570.0,NE,720.0,576.0,131.0,25.0,2.8,75.34065934065934,meteor,2024-08-21 23:08:00
4760,M20241121_231308_MasLaRoca_NE,2024,13,21,23,13,2.19,41.56,570.0,NE,720.0,576.0,82.0,25.0,0.84,68.38095238095238,meteor,
4761,M20241122_000534_MasLaRoca_NE,2024,5,22,0,5,2.19,41.56,570.0,NE,720.0,576.0,66.0,25.0,0.2,43.2,meteor,2024-05-22 00:05:00
4762,M20241122_001126_MasLaRoca_NE,2024,11,22,0,11,2.19,41.56,570.0,NE,720.0,576.0,63.0,25.0,0.08,47.333333333333336,meteor,2024-11-22 00:11:00
4763,M20241121_210220_MasLaRoca_NE,2024,2,21,21,2,2.19,41.56,570.0,NE,720.0,576.0,65.0,25.0,0.16,43.4,meteor,2024-02-21 21:02:00
4764,M20241121_211447_MasLaRoca_NE,2024,14,21,21,14,2.19,41.56,570.0,NE,720.0,576.0,80.0,25.0,0.76,76.95,meteor,
4765,M20241124_173002_MasLaRoca_NE,2024,30,24,17,30,2.19,41.56,570.0,NE,720.0,576.0,67.0,25.0,0.24,77.0,meteor,
4766,M20241124_234919_MasLaRoca_NE,2024,49,24,23,49,2.19,41.56,570.0,NE,720.0,576.0,68.0,25.0,0.28,45.75,meteor,
4767,M20241124_220935_MasLaRoca_NE,2024,9,24,22,9,2.19,41.56,570.0,NE,720.0,576.0,67.0,25.0,0.24,48.4,meteor,2024-09-24 22:09:00
4768,M20241124_202133_MasLaRoca_NE,2024,21,24,20,21,2.19,41.56,570.0,NE,720.0,576.0,104.0,25.0,1.72,55.0,meteor,
4769,M20241124_231201_MasLaRoca_NE,2024,12,24,23,12,2.19,41.56,570.0,NE,720.0,576.0,62.0,25.0,0.04,38.5,meteor,2024-12-24 23:12:00
4770,M20241117_002448_MasLaRoca_NE,2024,24,17,0,24,2.19,41.56,570.0,NE,720.0,576.0,62.0,25.0,0.04,45.0,meteor,
4771,M20241116_230350_MasLaRoca_NE,2024,3,16,23,3,2.19,41.56,570.0,NE,720.0,576.0,68.0,25.0,0.28,67.25,meteor,2024-03-16 23:03:00
4772,M20241117_000421_MasLaRoca_NE,2024,4,17,0,4,2.19,41.56,570.0,NE,720.0,576.0,65.0,25.0,0.16,49.8,meteor,2024-04-17 00:04:00
4773,M20241117_004011_MasLaRoca_NE,2024,40,17,0,40,2.19,41.56,570.0,NE,720.0,576.0,63.0,25.0,0.08,49.333333333333336,meteor,
4774,M20241102_042623_MasLaRoca_NE,2024,26,2,4,26,2.19,41.56,570.0,NE,720.0,576.0,62.0,25.0,0.04,32.5,meteor,
4775,M20241101_173224_MasLaRoca_NE,2024,32,1,17,32,2.19,41.56,570.0,NE,720.0,576.0,113.0,25.0,2.08,112.67924528301889,meteor,
4776,M20241102_022702_MasLaRoca_NE,2024,27,2,2,27,2.19,41.56,570.0,NE,720.0,576.0,75.0,25.0,0.56,64.46666666666667,meteor,
4777,M20241102_043313_MasLaRoca_NE,2024,33,2,4,33,2.19,41.56,570.0,NE,720.0,576.0,64.0,25.0,0.12,40.0,meteor,
4778,M20241102_005110_MasLaRoca_NE,2024,51,2,0,51,2.19,41.56,570.0,NE,720.0,576.0,63.0,25.0,0.08,55.66666666666666,meteor,
4779,M20241102_020340_MasLaRoca_NE,2024,3,2,2,3,2.19,41.56,570.0,NE,720.0,576.0,67.0,25.0,0.24,71.57142857142857,meteor,2024-03-02 02:03:00
4780,M20241101_234117_MasLaRoca_NE,2024,41,1,23,41,2.19,41.56,570.0,NE,720.0,576.0,78.0,25.0,0.68,65.29411764705883,meteor,
4781,M20241101_234436_MasLaRoca_NE,2024,44,1,23,44,2.19,41.56,570.0,NE,720.0,576.0,67.0,25.0,0.24,61.71428571428572,meteor,
4782,M20241102_000544_MasLaRoca_NE,2024,5,2,0,5,2.19,41.56,570.0,NE,720.0,576.0,62.0,25.0,0.04,36.5,meteor,2024-05-02 00:05:00
4783,M20241102_011057_MasLaRoca_NE,2024,10,2,1,10,2.19,41.56,570.0,NE,720.0,576.0,67.0,25.0,0.24,79.42857142857143,meteor,2024-10-02 01:10:00
4784,M20241102_012230_MasLaRoca_NE,2024,22,2,1,22,2.19,41.56,570.0,NE,720.0,576.0,76.0,25.0,0.6,64.33333333333333,meteor,
4785,M20241102_033929_MasLaRoca_NE,2024,39,2,3,39,2.19,41.56,570.0,NE,720.0,576.0,67.0,25.0,0.24,118.0,meteor,
4786,M20241102_003033_MasLaRoca_NE,2024,30,2,0,30,2.19,41.56,570.0,NE,720.0,576.0,77.0,25.0,0.64,72.70588235294117,meteor,
4787,M20241102_010017_MasLaRoca_NE,2024,0,2,1,0,2.19,41.56,570.0,NE,720.0,576.0,64.0,25.0,0.12,79.5,meteor,
4788,M20241102_012644_MasLaRoca_NE,2024,26,2,1,26,2.19,41.56,570.0,NE,720.0,576.0,69.0,25.0,0.32,127.33333333333331,meteor,
4789,M20241102_014443_MasLaRoca_NE,2024,44,2,1,44,2.19,41.56,570.0,NE,720.0,576.0,66.0,25.0,0.2,48.66666666666666,meteor,
4790,M20241102_001131_MasLaRoca_NE,2024,11,2,0,11,2.19,41.56,570.0,NE,720.0,576.0,65.0,25.0,0.16,51.0,meteor,2024-11-02 00:11:00
4791,M20241102_025821_MasLaRoca_NE,2024,58,2,2,58,2.19,41.56,570.0,NE,720.0,576.0,64.0,25.0,0.12,38.75,meteor,
4792,M20241102_033514_MasLaRoca_NE,2024,35,2,3,35,2.19,41.56,570.0,NE,720.0,576.0,63.0,25.0,0.08,40.75,meteor,
4793,M20241102_034544_MasLaRoca_NE,2024,45,2,3,45,2.19,41.56,570.0,NE,720.0,576.0,66.0,25.0,0.2,52.5,meteor,
4794,M20241102_014337_MasLaRoca_NE,2024,43,2,1,43,2.19,41.56,570.0,NE,720.0,576.0,64.0,25.0,0.12,65.5,meteor,
4795,M20241113_232659_MasLaRoca_NE,2024,26,13,23,26,2.19,41.56,570.0,NE,720.0,576.0,235.0,25.0,6.96,141.0742857142857,meteor,
4796,M20241114_020730_MasLaRoca_NE,2024,7,14,2,7,2.19,41.56,570.0,NE,720.0,576.0,64.0,25.0,0.12,52.75,meteor,2024-07-14 02:07:00
4797,M20241114_030641_MasLaRoca_NE,2024,6,14,3,6,2.19,41.56,570.0,NE,720.0,576.0,62.0,25.0,0.04,51.5,meteor,2024-06-14 03:06:00
4798,M20241114_012855_MasLaRoca_NE,2024,28,14,1,28,2.19,41.56,570.0,NE,720.0,576.0,71.0,25.0,0.4,47.45454545454545,meteor,
4799,M20241113_225615_MasLaRoca_NE,2024,56,13,22,56,2.19,41.56,570.0,NE,720.0,576.0,85.0,25.0,0.96,82.4,meteor,
4800,M20241114_020055_MasLaRoca_NE,2024,0,14,2,0,2.19,41.56,570.0,NE,720.0,576.0,68.0,25.0,0.28,41.333333333333336,meteor,
4801,M20241114_031825_MasLaRoca_NE,2024,18,14,3,18,2.19,41.56,570.0,NE,720.0,576.0,75.0,25.0,0.56,188.5,meteor,
4802,M20241114_044205_MasLaRoca_NE,2024,42,14,4,42,2.19,41.56,570.0,NE,720.0,576.0,63.0,25.0,0.08,35.0,meteor,
4803,M20241114_050820_MasLaRoca_NE,2024,8,14,5,8,2.19,41.56,570.0,NE,720.0,576.0,65.0,25.0,0.16,52.2,meteor,2024-08-14 05:08:00
4804,M20241118_033051_MasLaRoca_NE,2024,30,18,3,30,2.19,41.56,570.0,NE,720.0,576.0,62.0,25.0,0.04,47.5,meteor,
4805,M20241117_223110_MasLaRoca_NE,2024,31,17,22,31,2.19,41.56,570.0,NE,720.0,576.0,84.0,25.0,0.92,92.875,meteor,
4806,M20241118_010822_MasLaRoca_NE,2024,8,18,1,8,2.19,41.56,570.0,NE,720.0,576.0,67.0,25.0,0.24,55.42857142857143,meteor,2024-08-18 01:08:00
4807,M20241118_012032_MasLaRoca_NE,2024,20,18,1,20,2.19,41.56,570.0,NE,720.0,576.0,63.0,25.0,0.08,46.66666666666666,meteor,
4808,M20241118_023445_MasLaRoca_NE,2024,34,18,2,34,2.19,41.56,570.0,NE,720.0,576.0,67.0,25.0,0.24,120.85714285714286,meteor,
4809,M20241118_013317_MasLaRoca_NE,2024,33,18,1,33,2.19,41.56,570.0,NE,720.0,576.0,62.0,25.0,0.04,65.5,meteor,
4810,M20241118_040049_MasLaRoca_NE,2024,0,18,4,0,2.19,41.56,570.0,NE,720.0,576.0,63.0,25.0,0.08,55.0,meteor,
4811,M20241117_231557_MasLaRoca_NE,2024,15,17,23,15,2.19,41.56,570.0,NE,720.0,576.0,66.0,25.0,0.2,96.16666666666669,meteor,
4812,M20241118_011817_MasLaRoca_NE,2024,18,18,1,18,2.19,41.56,570.0,NE,720.0,576.0,78.0,25.0,0.68,150.33333333333334,meteor,
4813,M20241118_022342_MasLaRoca_NE,2024,23,18,2,23,2.19,41.56,570.0,NE,720.0,576.0,73.0,25.0,0.48,183.30434782608697,meteor,
4814,M20241118_024247_MasLaRoca_NE,2024,42,18,2,42,2.19,41.56,570.0,NE,720.0,576.0,65.0,25.0,0.16,63.4,meteor,
4815,M20241118_023024_MasLaRoca_NE,2024,30,18,2,30,2.19,41.56,570.0,NE,720.0,576.0,65.0,25.0,0.16,101.0,meteor,
4816,M20241118_050657_MasLaRoca_NE,2024,6,18,5,6,2.19,41.56,570.0,NE,720.0,576.0,67.0,25.0,0.24,84.22222222222223,meteor,2024-06-18 05:06:00
4817,M20241118_012739_MasLaRoca_NE,2024,27,18,1,27,2.19,41.56,570.0,NE,720.0,576.0,62.0,25.0,0.04,49.0,meteor,
4818,M20241119_205501_MasLaRoca_NE,2024,55,19,20,55,2.19,41.56,570.0,NE,720.0,576.0,71.0,25.0,0.4,54.2,meteor,
4819,M20241120_023302_MasLaRoca_NE,2024,33,20,2,33,2.19,41.56,570.0,NE,720.0,576.0,66.0,25.0,0.2,131.66666666666666,meteor,
4820,M20241119_232132_MasLaRoca_NE,2024,21,19,23,21,2.19,41.56,570.0,NE,720.0,576.0,64.0,25.0,0.12,60.0,meteor,
4821,M20241119_234914_MasLaRoca_NE,2024,49,19,23,49,2.19,41.56,570.0,NE,720.0,576.0,62.0,25.0,0.04,48.5,meteor,
4822,M20241119_233432_MasLaRoca_NE,2024,34,19,23,34,2.19,41.56,570.0,NE,720.0,576.0,67.0,25.0,0.24,65.85714285714286,meteor,
4823,M20241120_030134_MasLaRoca_NE,2024,1,20,3,1,2.19,41.56,570.0,NE,720.0,576.0,67.0,25.0,0.24,59.42857142857143,meteor,2024-01-20 03:01:00
4824,M20241119_232945_MasLaRoca_NE,2024,29,19,23,29,2.19,41.56,570.0,NE,720.0,576.0,63.0,25.0,0.08,48.66666666666666,meteor,
4825,M20241106_011611_MasLaRoca_NE,2024,16,6,1,16,2.19,41.56,570.0,NE,720.0,576.0,63.0,25.0,0.08,46.333333333333336,meteor,
4826,M20241106_025602_MasLaRoca_NE,2024,56,6,2,56,2.19,41.56,570.0,NE,720.0,576.0,62.0,25.0,0.04,56.0,meteor,
4827,M20241106_023217_MasLaRoca_NE,2024,32,6,2,32,2.19,41.56,570.0,NE,720.0,576.0,69.0,25.0,0.32,46.66666666666666,meteor,
4828,M20241121_033112_MasLaRoca_NE,2024,31,21,3,31,2.19,41.56,570.0,NE,720.0,576.0,64.0,25.0,0.12,61.75,meteor,
4829,M20241121_031735_MasLaRoca_NE,2024,17,21,3,17,2.19,41.56,570.0,NE,720.0,576.0,64.0,25.0,0.12,103.5,meteor,
4830,M20241126_012713_MasLaRoca_NE,2024,27,26,1,27,2.19,41.56,570.0,NE,720.0,576.0,62.0,25.0,0.04,37.0,meteor,
4831,M20241126_005250_MasLaRoca_NE,2024,52,26,0,52,2.19,41.56,570.0,NE,720.0,576.0,65.0,25.0,0.16,50.8,meteor,
4832,M20241126_031827_MasLaRoca_NE,2024,18,26,3,18,2.19,41.56,570.0,NE,720.0,576.0,64.0,25.0,0.12,75.75,meteor,
4833,M20241126_012604_MasLaRoca_NE,2024,26,26,1,26,2.19,41.56,570.0,NE,720.0,576.0,64.0,25.0,0.12,44.5,meteor,
4834,M20241126_025555_MasLaRoca_NE,2024,55,26,2,55,2.19,41.56,570.0,NE,720.0,576.0,62.0,25.0,0.04,41.5,meteor,
4835,M20241126_034649_MasLaRoca_NE,2024,46,26,3,46,2.19,41.56,570.0,NE,720.0,576.0,64.0,25.0,0.12,37.5,meteor,
